image_path,split_original,horse_id,face_region,face_region_code,pain_score,pain_label,binary_pain_label,source_filename,source_file_id,source_sha256,width,height,mode,is_valid,corruption_error,exported_sha256
data/raw/train_raw/01670_d91150f4-990_M1_C1__87_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (87).jpg,d91150f4-990a-4a05-83ce-1087bd2c2c55,63e2eb764d2e85ce1146f46deede26043afdfeb361d1adbbfcbfc5b0d1464fa9,125,135,RGB,True,,82a4f795aa402c0ba8cc754dbced9c1f47ec9f3bf3d459a8f339dede2e624ac8
data/raw/train_raw/01954_7f4d1591-9f8_M2_A0__42_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (42).jpg,7f4d1591-9f8f-42b6-b468-d0c86c7861b4,e9307bec28e38ccc9681dd0edf9a9540f12f8ee84527005870815667f0255184,229,210,RGB,True,,82e7605748a1111245d6820c2f8b0172ff68940d26fb393fd2b692399f77af36
data/raw/train_raw/01955_a5f7b568-2ab_M2_A0__43_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (43).jpg,a5f7b568-2ab7-46b4-ae33-bea1e4eecb50,e9307bec28e38ccc9681dd0edf9a9540f12f8ee84527005870815667f0255184,229,210,RGB,True,,82e7605748a1111245d6820c2f8b0172ff68940d26fb393fd2b692399f77af36
data/raw/train_raw/01233_2492f456-dcb_M1_C0__105_.jpg,train_raw,M1,mouth_nostrils,C,0,not_present,no_pain,M1_C0 (105).jpg,2492f456-dcb8-434e-95b2-c18f98efcb59,8c161ccc6d01d26b4117845644766bcb4cbe6b5a246f64b17714c92ab1997d52,127,134,RGB,True,,839f17a9b051208d88da9922b5194008e1750baac6c9f37fa16a5ab276967dda
data/raw/train_raw/01234_6deca046-ed6_M1_C0__106_.jpg,train_raw,M1,mouth_nostrils,C,0,not_present,no_pain,M1_C0 (106).jpg,6deca046-ed6f-4c10-9c16-05b5b1105024,8c161ccc6d01d26b4117845644766bcb4cbe6b5a246f64b17714c92ab1997d52,127,134,RGB,True,,839f17a9b051208d88da9922b5194008e1750baac6c9f37fa16a5ab276967dda
data/raw/train_raw/02047_a53e833d-641_M2_B0__12_.jpg,train_raw,M2,eyes,B,0,not_present,no_pain,M2_B0 (12).jpg,a53e833d-6416-4386-a542-837b6cb76680,a3e4cd8f2885d15f65c0dc7a850a0dbe95e1a9cb3e70b6b75b7f73b7d0cfdd22,124,124,RGB,True,,83aa0d8fc70bb3fc99617f88dac14bd51862e7a0d177e31d492fe68e0c5070e3
data/raw/train_raw/02048_012ed4ce-3fc_M2_B0__13_.jpg,train_raw,M2,eyes,B,0,not_present,no_pain,M2_B0 (13).jpg,012ed4ce-3fc0-490c-854a-a765a6acadf3,a3e4cd8f2885d15f65c0dc7a850a0dbe95e1a9cb3e70b6b75b7f73b7d0cfdd22,124,124,RGB,True,,83aa0d8fc70bb3fc99617f88dac14bd51862e7a0d177e31d492fe68e0c5070e3
data/raw/train_raw/02131_46397905-0fa_M2_B2__20_.jpg,train_raw,M2,eyes,B,2,obviously_present,pain,M2_B2 (20).jpg,46397905-0fa9-454d-b1a1-18ab07a17972,da3eaed3ace554a4b9e9ae5ac4bb775ef41ec27c0da8289567c6c2bef4e613e4,102,166,RGB,True,,83e7312f1b7dbb15e415a4c785614a596b0ccc795dfb40a65558f5f170f2fbff
data/raw/train_raw/02132_292d6546-805_M2_B2__21_.jpg,train_raw,M2,eyes,B,2,obviously_present,pain,M2_B2 (21).jpg,292d6546-8052-4170-9a53-5f1e8eb98203,da3eaed3ace554a4b9e9ae5ac4bb775ef41ec27c0da8289567c6c2bef4e613e4,102,166,RGB,True,,83e7312f1b7dbb15e415a4c785614a596b0ccc795dfb40a65558f5f170f2fbff
data/raw/train_raw/00628_c016f5c6-c8c_M1_A1__64_.jpg,train_raw,M1,ears,A,1,moderately_present,pain,M1_A1 (64).jpg,c016f5c6-c8c8-4fa1-858e-586e28e87c38,5d9156052e3124f8ab0bb33ad587e385bcbd45973f2d441737841219d84e3b58,112,229,RGB,True,,843775974830db32ca2e888e4a5d189a6505b022f697757035fdfd0245bb3229
data/raw/train_raw/00629_10043c4a-3cc_M1_A1__65_.jpg,train_raw,M1,ears,A,1,moderately_present,pain,M1_A1 (65).jpg,10043c4a-3cce-486f-ba48-d5a6c302e4b9,5d9156052e3124f8ab0bb33ad587e385bcbd45973f2d441737841219d84e3b58,112,229,RGB,True,,843775974830db32ca2e888e4a5d189a6505b022f697757035fdfd0245bb3229
data/raw/train_raw/01658_ac62804b-323_M1_C1__76_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (76).jpg,ac62804b-3233-4da6-bd17-5b805224a0fe,34733c1c7c932665328f3837578bafbd08c484a73561ea56830f42f80fb3c758,132,144,RGB,True,,84a8e442ed796c44b46778730e9dbd5024c31a90dd606136c512ef70f917a889
data/raw/train_raw/01659_a02199bf-8a2_M1_C1__77_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (77).jpg,a02199bf-8a23-4f72-b7fd-e627ca4817c0,34733c1c7c932665328f3837578bafbd08c484a73561ea56830f42f80fb3c758,132,144,RGB,True,,84a8e442ed796c44b46778730e9dbd5024c31a90dd606136c512ef70f917a889
data/raw/train_raw/00013_5a3fb14e-1a0_M1_A0__110_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (110).jpg,5a3fb14e-1a00-4a5c-9c2e-cda85319fa03,1a65fb2e59d8aaf81773d028268ffb77974ab83ee6cd1c1ee7e15256a7a3c757,182,262,RGB,True,,85a64b31e3982882a180c556426de465c959e334197ed31bfaf74a32bbb48c54
data/raw/train_raw/00014_169b4baa-253_M1_A0__111_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (111).jpg,169b4baa-2533-42be-acf0-edf507c415ae,1a65fb2e59d8aaf81773d028268ffb77974ab83ee6cd1c1ee7e15256a7a3c757,182,262,RGB,True,,85a64b31e3982882a180c556426de465c959e334197ed31bfaf74a32bbb48c54
data/raw/train_raw/01864_4b3df230-d5f_M2_A0__218_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (218).jpg,4b3df230-d5ff-4ccf-b64c-f002770f7624,e2a50dce5c7f820098c47d4e0e2dafc061dec09db40f6b91d13ada53d7f6e1e2,256,178,RGB,True,,85a683af5b08808506614e40448bd9b8fc90cb877a738b9d67d072bc29311e2b
data/raw/train_raw/01865_6e9b4ff0-65b_M2_A0__219_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (219).jpg,6e9b4ff0-65b1-410e-9e2d-9eaddaa0476c,e2a50dce5c7f820098c47d4e0e2dafc061dec09db40f6b91d13ada53d7f6e1e2,256,178,RGB,True,,85a683af5b08808506614e40448bd9b8fc90cb877a738b9d67d072bc29311e2b
data/raw/train_raw/01397_a9a69330-3e1_M1_C0__253_.jpg,train_raw,M1,mouth_nostrils,C,0,not_present,no_pain,M1_C0 (253).jpg,a9a69330-3e1a-45f2-a2e3-445cf49215a1,e7af5e7c6f89f7f9569f48b09d990e48f115f9bdb47287967f110333dd198fc9,121,109,RGB,True,,85ab64e7f60a7e07383528029ae47aacbad3d26ee792bceac95aeb37ce034153
data/raw/train_raw/01398_5a179d7c-4ea_M1_C0__254_.jpg,train_raw,M1,mouth_nostrils,C,0,not_present,no_pain,M1_C0 (254).jpg,5a179d7c-4ea4-42d4-9e12-284ae1bd3645,e7af5e7c6f89f7f9569f48b09d990e48f115f9bdb47287967f110333dd198fc9,121,109,RGB,True,,85ab64e7f60a7e07383528029ae47aacbad3d26ee792bceac95aeb37ce034153
data/raw/train_raw/01370_6880df93-714_M1_C0__229_.jpg,train_raw,M1,mouth_nostrils,C,0,not_present,no_pain,M1_C0 (229).jpg,6880df93-7148-4e0b-8060-a0bb26980472,4ab0b08dfcdf3ba76a37f2a69bae0fb26027af122a0be47c17d290fc9c2c0fc3,113,116,RGB,True,,85daaed596b4454de903043c43387b312edcae2a85d7067d27fcf32f3647901f
data/raw/train_raw/01372_ff037080-ede_M1_C0__230_.jpg,train_raw,M1,mouth_nostrils,C,0,not_present,no_pain,M1_C0 (230).jpg,ff037080-ede1-4ceb-bbf4-ff3c4322a9cf,4ab0b08dfcdf3ba76a37f2a69bae0fb26027af122a0be47c17d290fc9c2c0fc3,113,116,RGB,True,,85daaed596b4454de903043c43387b312edcae2a85d7067d27fcf32f3647901f
data/raw/train_raw/01051_71282dbc-bfe_M1_B1__42_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (42).jpg,71282dbc-bfe3-4e09-94c7-30b2834493aa,e57c359a0aa80f41ed52505c3beb566e3ec3acbc1bd143429559507f86709de4,101,126,RGB,True,,85f6b5b701b8b1bc5adcdc242b5aec9d7e2f27cb19634723edc60d5b0ed2bb90
data/raw/train_raw/01052_9ecfa805-146_M1_B1__43_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (43).jpg,9ecfa805-146e-4478-ab55-a15b49299bbf,e57c359a0aa80f41ed52505c3beb566e3ec3acbc1bd143429559507f86709de4,101,126,RGB,True,,85f6b5b701b8b1bc5adcdc242b5aec9d7e2f27cb19634723edc60d5b0ed2bb90
data/raw/train_raw/00893_3c9721ad-fa5_M1_B0__64_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (64).jpg,3c9721ad-fa52-4ef7-8779-7d6ec0402c8c,c12bf3a45a9f6fec99efe4c02e45db9adb94c110d905e983a827f60135f2f6c0,129,163,RGB,True,,865e6fcf147acb75cb0cedf8159ebd6ff5aef15d76d18cc0d39b102f7aa5f0f4
data/raw/train_raw/00894_bc5ecb78-f30_M1_B0__65_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (65).jpg,bc5ecb78-f30e-4a53-a071-fe7bb24ec2df,c12bf3a45a9f6fec99efe4c02e45db9adb94c110d905e983a827f60135f2f6c0,129,163,RGB,True,,865e6fcf147acb75cb0cedf8159ebd6ff5aef15d76d18cc0d39b102f7aa5f0f4
data/raw/train_raw/00212_25a08c02-a05_M1_A0__290_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (290).jpg,25a08c02-a055-4667-a65a-da7e6918f76d,1275afe671fe0ffbbfdb0cf1469ecb0e3004c124b8ba07da1b17af0d206fbeaa,148,229,RGB,True,,869ad01679df7460942a32bae81bebd43c03bf81d5f936e4b099d0989d9aa0f2
data/raw/train_raw/00213_4363ce13-978_M1_A0__291_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (291).jpg,4363ce13-978b-439d-b774-1da9e6452e21,1275afe671fe0ffbbfdb0cf1469ecb0e3004c124b8ba07da1b17af0d206fbeaa,148,229,RGB,True,,869ad01679df7460942a32bae81bebd43c03bf81d5f936e4b099d0989d9aa0f2
data/raw/train_raw/01841_7f29c17e-fe4_M2_A0__198_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (198).jpg,7f29c17e-fe4e-4fae-a82d-e30cbc66a32c,32769bbb60abd4e934899e9de55ec08bc3dcdd711c7f891ce985f541e53e305a,185,181,RGB,True,,86e5b1f80955dd9223cd8619668cdeaa44edc16af9488de0a133fe3f586371b5
data/raw/train_raw/01842_b98aa4ff-4fe_M2_A0__199_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (199).jpg,b98aa4ff-4feb-4cc9-8716-39e8675637a2,32769bbb60abd4e934899e9de55ec08bc3dcdd711c7f891ce985f541e53e305a,185,181,RGB,True,,86e5b1f80955dd9223cd8619668cdeaa44edc16af9488de0a133fe3f586371b5
data/raw/train_raw/01455_bcdca60f-72a_M1_C0__59_.jpg,train_raw,M1,mouth_nostrils,C,0,not_present,no_pain,M1_C0 (59).jpg,bcdca60f-72ab-43e0-a4f5-1c9d9b365107,c18f7b120a4137ba1007b3c75666ca4d45d6a048b32aa76c8d0943254dfca01f,160,158,RGB,True,,86ff0edfeab740e208b7e78aaa84c50d6bf0320804ffaaee7925aa9094a82c50
data/raw/train_raw/01457_856bf4ab-f28_M1_C0__60_.jpg,train_raw,M1,mouth_nostrils,C,0,not_present,no_pain,M1_C0 (60).jpg,856bf4ab-f28d-45fa-9f9f-cced508946de,c18f7b120a4137ba1007b3c75666ca4d45d6a048b32aa76c8d0943254dfca01f,160,158,RGB,True,,86ff0edfeab740e208b7e78aaa84c50d6bf0320804ffaaee7925aa9094a82c50
data/raw/train_raw/00416_2608fba0-008_M1_A0__474_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (474).jpg,2608fba0-0082-4c20-af6a-3d1f1118a857,2f7e283fb1ae96d5221ee9110e5721cd658f2772381ff11d4b732a214874a217,220,320,RGB,True,,87135576e9a806b61a4e2dbfc6bbccf2a3e99cc697adbe0ed08148abe8346ed2
data/raw/train_raw/00417_027d29e4-c36_M1_A0__475_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (475).jpg,027d29e4-c365-4317-813a-93c9006187ed,2f7e283fb1ae96d5221ee9110e5721cd658f2772381ff11d4b732a214874a217,220,320,RGB,True,,87135576e9a806b61a4e2dbfc6bbccf2a3e99cc697adbe0ed08148abe8346ed2
data/raw/train_raw/01579_a2107605-55d_M1_C1__170_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (170).jpg,a2107605-55df-4d62-b864-7d1b7ec542a1,a69aff4506574aec99d46f7c9d0492d41314a12dd1b35a142d674b2de2fd734b,125,170,RGB,True,,875479adc1d487be56e90b3d7effa4eeddc5f76eeda1038a7d6dbf7d027ac0c2
data/raw/train_raw/01580_5fdd5cec-0d0_M1_C1__171_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (171).jpg,5fdd5cec-0d07-4a32-bec2-5246bc56bdb1,a69aff4506574aec99d46f7c9d0492d41314a12dd1b35a142d674b2de2fd734b,125,170,RGB,True,,875479adc1d487be56e90b3d7effa4eeddc5f76eeda1038a7d6dbf7d027ac0c2
data/raw/train_raw/00422_104f196e-0ca_M1_A0__48_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (48).jpg,104f196e-0cae-4880-a6d3-4c8ce23dde85,0e70696d9d2e5a11366155b491e6c6b04165b4ef43738d195197125bdf2e2ed0,166,220,RGB,True,,8759c652868771f0a688192093ee632c13213f98e703077b1798c105833b7b7d
data/raw/train_raw/00433_cb66d0a6-091_M1_A0__49_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (49).jpg,cb66d0a6-091c-4338-aa5b-e84cd006f23c,0e70696d9d2e5a11366155b491e6c6b04165b4ef43738d195197125bdf2e2ed0,166,220,RGB,True,,8759c652868771f0a688192093ee632c13213f98e703077b1798c105833b7b7d
data/raw/train_raw/00046_538c6ab1-3af_M1_A0__140_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (140).jpg,538c6ab1-3af0-420d-9d69-2a9b021ca7d6,76065208c4f03fc1e0dbd7ed3c07b25032e9a1b4f6523f7e8836f7198ee682b0,115,199,RGB,True,,882ac67e6ccfe66e0d056fc0dca53f6896df740d3769dd5bcb63ebff3e2d44d9
data/raw/train_raw/00047_1871a8cd-1f9_M1_A0__141_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (141).jpg,1871a8cd-1f90-4d73-b601-5731f7cb2c63,76065208c4f03fc1e0dbd7ed3c07b25032e9a1b4f6523f7e8836f7198ee682b0,115,199,RGB,True,,882ac67e6ccfe66e0d056fc0dca53f6896df740d3769dd5bcb63ebff3e2d44d9
data/raw/train_raw/00214_9dc86b63-257_M1_A0__292_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (292).jpg,9dc86b63-257c-445f-8539-33b70c7093df,03c55e6d6766b4a35f5134f21224de1e02637e794e348cb5dc7fd0879b78fb6d,156,234,RGB,True,,88660289852bb9131679809c1f63e15e8e81c5a084d254d14d825b30b55d9458
data/raw/train_raw/00215_56764db5-eea_M1_A0__293_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (293).jpg,56764db5-eea0-4ffe-ba2b-c2549af9a013,03c55e6d6766b4a35f5134f21224de1e02637e794e348cb5dc7fd0879b78fb6d,156,234,RGB,True,,88660289852bb9131679809c1f63e15e8e81c5a084d254d14d825b30b55d9458
data/raw/train_raw/01610_11beb814-220_M1_C1__32_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (32).jpg,11beb814-2204-45e8-88de-8bb58fa865a4,e799ae2a765404358a8d9854170309e52bdf49077f61415f7bf61a6f47d44db3,154,155,RGB,True,,8899f83acb1ea46c6546f22f3ba8f65767d0b050f69d0c99991e135e95b29538
data/raw/train_raw/01611_87cbea70-59d_M1_C1__33_.jpg,train_raw,M1,mouth_nostrils,C,1,moderately_present,pain,M1_C1 (33).jpg,87cbea70-59d3-451f-8fba-16e39c8a7ada,e799ae2a765404358a8d9854170309e52bdf49077f61415f7bf61a6f47d44db3,154,155,RGB,True,,8899f83acb1ea46c6546f22f3ba8f65767d0b050f69d0c99991e135e95b29538
data/raw/train_raw/00459_ddd00ff4-8f6_M1_A0__512_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (512).jpg,ddd00ff4-8f6b-4495-84c0-bf4f9239aa87,6019f56bd1db3d7592a4066030f27ccb3b16037a21d47c5db3990804906438d6,192,247,RGB,True,,893b8b07ac48f6ede3ad3eb0c81d8e16f0fd4aed2354597a9b15718fbdc7783d
data/raw/train_raw/00460_4f38b02a-b77_M1_A0__513_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (513).jpg,4f38b02a-b77e-4805-8f35-a683e29fb8a6,6019f56bd1db3d7592a4066030f27ccb3b16037a21d47c5db3990804906438d6,192,247,RGB,True,,893b8b07ac48f6ede3ad3eb0c81d8e16f0fd4aed2354597a9b15718fbdc7783d
data/raw/train_raw/01987_ddace32d-5cb_M2_A0__72_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (72).jpg,ddace32d-5cb2-4fbd-a988-0742554cfae5,f66915871e1ca9353777362a97f091c2bf5a91702fe169455ae1e93862a3d4d3,193,243,RGB,True,,893c92fe67ba42699961e0b78241975df40c20db3f046391c9c95afb69eb036e
data/raw/train_raw/01988_2a9d79b7-935_M2_A0__73_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (73).jpg,2a9d79b7-9353-4a33-b50b-c32776371865,f66915871e1ca9353777362a97f091c2bf5a91702fe169455ae1e93862a3d4d3,193,243,RGB,True,,893c92fe67ba42699961e0b78241975df40c20db3f046391c9c95afb69eb036e
data/raw/train_raw/01021_6f334cf0-111_M1_B1__18_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (18).jpg,6f334cf0-111b-4f55-a777-25721e9e19c8,37bf36b4422c063354b0b9245a4d475cc9efebd21523e469126e6562018b29b5,130,197,RGB,True,,895bd76afc9c426a1012a824e59b24fe2cfa98ed56d7d6f221a70c7cda9ae1e2
data/raw/train_raw/01025_ff3930fc-3e8_M1_B1__19_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (19).jpg,ff3930fc-3e8c-447d-8798-413d86e061a1,37bf36b4422c063354b0b9245a4d475cc9efebd21523e469126e6562018b29b5,130,197,RGB,True,,895bd76afc9c426a1012a824e59b24fe2cfa98ed56d7d6f221a70c7cda9ae1e2
data/raw/train_raw/01000_932be725-920_M1_B1__160_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (160).jpg,932be725-9206-424b-aa9a-b37c442fe40d,9ecc4ce0a6c0cd457f512dd83247a0627e17055a58a6d14f36651a63de578326,154,141,RGB,True,,89661dd183d66f4dc2e47d61d7b0e544ce358f602fcfd7770ecb709b8fc0ab09
data/raw/train_raw/01001_a59fe99b-477_M1_B1__161_.jpg,train_raw,M1,eyes,B,1,moderately_present,pain,M1_B1 (161).jpg,a59fe99b-4772-422e-840a-49b94139e4de,9ecc4ce0a6c0cd457f512dd83247a0627e17055a58a6d14f36651a63de578326,154,141,RGB,True,,89661dd183d66f4dc2e47d61d7b0e544ce358f602fcfd7770ecb709b8fc0ab09
data/raw/train_raw/00897_e516400d-fec_M1_B0__68_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (68).jpg,e516400d-fec5-4a3e-bd65-2e671699ef50,e698506f6c6f2f4a84dbd8e385f1e06714f2bf0c8a0bc7305c122c5515303736,129,170,RGB,True,,8980296f0ec6f890bbe306ab998c3c925f101217400df889231270b5bbf35efb
data/raw/train_raw/00898_a5e8454e-2de_M1_B0__69_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (69).jpg,a5e8454e-2de3-4f36-a1cb-044a05335afb,e698506f6c6f2f4a84dbd8e385f1e06714f2bf0c8a0bc7305c122c5515303736,129,170,RGB,True,,8980296f0ec6f890bbe306ab998c3c925f101217400df889231270b5bbf35efb
data/raw/train_raw/00860_7788501f-d12_M1_B0__34_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (34).jpg,7788501f-d12c-4394-82c0-312304b1d9de,86e888d050a9e0b07983c95c31b5f4988be081c6930e2d756677cedf8d7c3846,88,138,RGB,True,,89b4fdf88f913dcd03fb9b7f8d8cbc769b264c4a096124808b48bcce752cccd6
data/raw/train_raw/00861_681dac3a-68e_M1_B0__35_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (35).jpg,681dac3a-68e0-4e17-bbb9-8a4966d98498,86e888d050a9e0b07983c95c31b5f4988be081c6930e2d756677cedf8d7c3846,88,138,RGB,True,,89b4fdf88f913dcd03fb9b7f8d8cbc769b264c4a096124808b48bcce752cccd6
data/raw/train_raw/01989_30b08794-f86_M2_A0__74_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (74).jpg,30b08794-f86e-429a-abc5-fd2d5eb31eba,ac392200700d1d63beb836532a5da9c1f85e08d6fde30072ccdba7e45d8c2628,193,254,RGB,True,,89fe146f0b2153641219aa603bfe7b7ef170a22d16dcf05efda969579d300905
data/raw/train_raw/01990_bc1ce454-462_M2_A0__75_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (75).jpg,bc1ce454-4624-42fc-a632-bc2c8f36553c,ac392200700d1d63beb836532a5da9c1f85e08d6fde30072ccdba7e45d8c2628,193,254,RGB,True,,89fe146f0b2153641219aa603bfe7b7ef170a22d16dcf05efda969579d300905
data/raw/train_raw/00747_c3a74aeb-481_M1_B0__138_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (138).jpg,c3a74aeb-4810-4299-b3df-8ca8ba283542,0ae7c1861523d80a3e297e82188b860c4c421ed2fe9fa39bc7b5c220f7914cca,97,137,RGB,True,,89ffa8be9b211675745a0470098f68cffa9e8ceb67cde867b87d7e38ca1c8ae9
data/raw/train_raw/00748_2f01e1c0-a1a_M1_B0__139_.jpg,train_raw,M1,eyes,B,0,not_present,no_pain,M1_B0 (139).jpg,2f01e1c0-a1ae-4ab2-92e2-1ecf5ad48cfe,0ae7c1861523d80a3e297e82188b860c4c421ed2fe9fa39bc7b5c220f7914cca,97,137,RGB,True,,89ffa8be9b211675745a0470098f68cffa9e8ceb67cde867b87d7e38ca1c8ae9
data/raw/train_raw/00412_b671dfc4-51d_M1_A0__470_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (470).jpg,b671dfc4-51d5-4398-9fd6-f5d526c2d1b9,62f625127c19558429f17880e01131197b791356539ad539c6a252693f2863c5,214,299,RGB,True,,8a07ca49914f7e7cb69d84e4a1b015783bde3e5faad24fa908913abc5c4453cc
data/raw/train_raw/00413_ee258111-be0_M1_A0__471_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (471).jpg,ee258111-be01-412b-a668-1a6d552c31b6,62f625127c19558429f17880e01131197b791356539ad539c6a252693f2863c5,214,299,RGB,True,,8a07ca49914f7e7cb69d84e4a1b015783bde3e5faad24fa908913abc5c4453cc
data/raw/train_raw/00267_5ec8ed0c-458_M1_A0__34_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (34).jpg,5ec8ed0c-4580-478c-83a7-887ef30de062,db6e08776a086c7def9bc3f6ab2db6cb6bf4b4e8c32debb5354df272f8a5cc3c,177,290,RGB,True,,8a55ba2d92a5a6ecf9cfab5ff2223969ef3abdebdb7163b4b5afb1a78e3c13b2
data/raw/train_raw/00278_e068e4b6-21c_M1_A0__35_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (35).jpg,e068e4b6-21cc-4376-aafc-6dd89bb6063f,db6e08776a086c7def9bc3f6ab2db6cb6bf4b4e8c32debb5354df272f8a5cc3c,177,290,RGB,True,,8a55ba2d92a5a6ecf9cfab5ff2223969ef3abdebdb7163b4b5afb1a78e3c13b2
data/raw/train_raw/00074_2455d60d-267_M1_A0__166_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (166).jpg,2455d60d-2672-40e6-9fcc-52660104245b,d8cdc5de9e8a2ef20839f60478b01687b80196e60ae1609d2b230da6caa4ea60,175,166,RGB,True,,8a8a28eb5db1135493965e71684f85f429a2cf4a320d2827f8ef1df4eb9cb483
data/raw/train_raw/00075_9b218e6d-b81_M1_A0__167_.jpg,train_raw,M1,ears,A,0,not_present,no_pain,M1_A0 (167).jpg,9b218e6d-b812-4f87-bde1-a122010580a3,d8cdc5de9e8a2ef20839f60478b01687b80196e60ae1609d2b230da6caa4ea60,175,166,RGB,True,,8a8a28eb5db1135493965e71684f85f429a2cf4a320d2827f8ef1df4eb9cb483
data/raw/train_raw/02015_0784cfed-07c_M2_A0__98_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (98).jpg,0784cfed-07c4-4fa6-9328-34ac99dbee64,02e170f9a4f63e7ec6ecac68598b81a84d5113b09809c04fdc206df7ce4f0592,187,299,RGB,True,,8a96edec9b70bcc43aa37f5a4ceef8c674257213519856710e5b7170b4c5cc83
data/raw/train_raw/02016_440a41c4-20c_M2_A0__99_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (99).jpg,440a41c4-20cf-458b-9458-8a64b9dd5a51,02e170f9a4f63e7ec6ecac68598b81a84d5113b09809c04fdc206df7ce4f0592,187,299,RGB,True,,8a96edec9b70bcc43aa37f5a4ceef8c674257213519856710e5b7170b4c5cc83
data/raw/train_raw/01941_146bbe50-f5d_M2_A0__30_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (30).jpg,146bbe50-f5d8-4ce3-9e05-4d523a6a83d0,bf260231bcc1958df610b283a6e8374d6a8e342de66cb49db83f777797fa7049,171,176,RGB,True,,8adc46e8b629f3e5abf4f71d8d14646971be146b63ab04875bf9aae3fdce93a0
data/raw/train_raw/01942_50bcd668-a04_M2_A0__31_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (31).jpg,50bcd668-a040-4fe6-bad9-f8fb37088a5f,bf260231bcc1958df610b283a6e8374d6a8e342de66cb49db83f777797fa7049,171,176,RGB,True,,8adc46e8b629f3e5abf4f71d8d14646971be146b63ab04875bf9aae3fdce93a0
data/raw/train_raw/02013_ae5a8c1e-dfa_M2_A0__96_.jpg,train_raw,M2,ears,A,0,not_present,no_pain,M2_A0 (96).jpg,ae5a8c1e-dfae-4815-ac96-d72db7e8fe4b,719b2941cb8f32a287614b9fa4cf229f5ad4b1727ee5fc93692fc72a0a4c68ff,175,322,RGB,True,,8afe06d30d2cd62750ca47da40e58cf21e4ae491d8e8fdb5a44537b3f4a4fa34
