image_path,split,horse_id,face_region,face_region_code,pain_score,pain_label,binary_pain_label,source_filename,source_file_id,source_sha256,exported_sha256,perceptual_hash,width,height,mode
data/raw/train_raw/02300_fc17bfce-920_M3_A1__8_.jpg,train,M3,ears,A,1,moderately_present,pain,M3_A1 (8).jpg,fc17bfce-9201-4d9c-b122-f00d76b05195,cbd750c020078828eae2668f0cf9a6b0f0227e9250e761219a94ca0ecd603ee9,9b407a6aa3ab7ab9984ad7d14f39cbf37cdc20cccbf7f67af32839f871408376,b1d158389ab64f56,151,353,RGB
data/raw/train_raw/02301_92e6e57a-b5a_M3_A1__9_.jpg,train,M3,ears,A,1,moderately_present,pain,M3_A1 (9).jpg,92e6e57a-b5a6-4d96-9ee1-e065ba7b3e1f,bb2506c2ac0a8e2523f326a06b08bb043bbbf3bf1aafb353c37ca932540972dc,55a48e2864305b4b2351c794901617bcfe6a9cb4711a09993178c661cfe276f8,9dcd498191b2755b,125,368,RGB
data/raw/train_raw/02302_2286c9ba-cdc_M3_A1_13_.jpg,train,M3,ears,A,1,moderately_present,pain,M3_A1(13).jpg,2286c9ba-cdcf-4023-b0f1-346e89117245,1d8398d0f71b062808fb6b69e4876b39a5619d4628cbcc51b53c5d8a87111f56,987d3567973e6fe639031e88c68ccaa9bd602aba395b5c1b1a2604a6c9fa28b8,cfcfe77732301808,147,290,RGB
data/raw/train_raw/02303_14ebb4c6-e78_M3_A2__1_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (1).jpg,14ebb4c6-e787-4fe2-9373-94b9aec3ee3b,8bff318a12cd15a62ba64fdafe4507ecded3c2c4df709b38e257937c16e36705,dbc8d37576920e2e4e7b60e6d42a327e11d5fc1e00f98e8476c47d85a0dadba4,f7c390b1b9c2a5c1,157,351,RGB
data/raw/train_raw/02304_751667fd-9a4_M3_A2__10_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (10).jpg,751667fd-9a42-4fb5-b770-f3d0592ceec3,8576f164644555ecfa61d49316fa4a83a48cacd9951fa1474b2006793a1f31eb,8b38b311dbe85b57065582c4c0f1700680f2c6bb910b646f81ab2b3768cee84c,b4b484154d4b5f9e,140,223,RGB
data/raw/train_raw/02305_8794b847-5b0_M3_A2__11_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (11).jpg,8794b847-5b0b-4e0b-b518-3c1bdfc2c81c,495ab6b25d01eee6ed9b572c9bc9f2edf65d46bada1855139fb4914ed9e0b62a,8813d36a9340442421a9c500eba1db9bcf30941085aaf82a5b26e9cc31038902,9b9b9a106475fc98,132,301,RGB
data/raw/train_raw/02306_9cfbb98a-dc6_M3_A2__12_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (12).jpg,9cfbb98a-dc6f-4747-ac20-68643d1fdcae,ac0b08da7eacb0fdcb77566d0f6795ae70dd920b86638f07269f6afeb0e25f24,089755f2d97eb5fa0e99cebbef99d8ec5b7483a6d553b9818af2fa64f1e31906,bbbb8a5464ed8889,154,278,RGB
data/raw/train_raw/02307_31828278-b0b_M3_A2__13_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (13).jpg,31828278-b0b1-4419-b6f6-2357df95f446,a08b26a5ae401c1fc5f166bbe1581eaab18084840122579d3ed0acac6c296673,522b70c4527d3aa1cfd1c9545955a0856d814a3bfb039150d5f0232bd7340275,babad492a387d0f0,161,208,RGB
data/raw/train_raw/02308_69842cae-3df_M3_A2__14_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (14).jpg,69842cae-3df7-4fe4-8698-76cf19897fa5,a3ce4cd7c180ff6ca893eb83240ec83ab3b36a251b4ef812f63cad6f8f293e81,5578270aa1f6e8dadd36fb6e7e94e2b0d4e39c396863995eb8834f39e5fe7d6b,dbfb9a1224549696,127,245,RGB
data/raw/train_raw/02309_9998065b-76c_M3_A2__15_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (15).jpg,9998065b-76cb-45a3-8380-6c49ac52b912,aedc8630b4b836ca87b4ecd7eea1385cad322ee767acc2242b75ee3739b146d1,ea862e087dbd3754c38ced49217c7c6710b62366cf86ef844bc3e6e183b5b2ed,adad84ee7e589091,150,239,RGB
data/raw/train_raw/02310_a81643e0-8e4_M3_A2__16_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (16).jpg,a81643e0-8e4b-4de0-b528-e7e65ffadf22,dde555e6cf3f5c41427abd06bb65d0d3b2ca5e06235ee366ad63efb0422c1f02,efcdd4454d7e97ac86e0825e29f5017b2662441360a1db97dd137158dc95018b,de9a8296074eeccc,208,378,RGB
data/raw/train_raw/02311_c8fa57af-816_M3_A2__17_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (17).jpg,c8fa57af-816b-4a4a-81fb-f93fddcc4ea7,f9519c012cb8803afa18b65a68aa7f1fd4b5295d039287c6a5c57beeb318a72f,cfd2abe9b16362548c5d512ba916514a64e9c19913ff828a51f961458133776f,cbcf9a90a89385b3,189,355,RGB
data/raw/train_raw/02312_c78dc0e4-cd2_M3_A2__2_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (2).jpg,c78dc0e4-cd23-4e57-9e4c-d9e6d4711958,62506a1879195149d94127438cc494a012f5649573ce56b856fa09f04166485f,cd3e3aefff2f8aeebb8647f6e71235ab9392df0f418c0d716bcb3b607cea95ec,bfbbb43595850588,181,350,RGB
data/raw/train_raw/02313_7675d739-993_M3_A2__3_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (3).jpg,7675d739-993e-4ea6-aaa9-04745f00a1a5,da02a60e48b274c55c8835a974eb04a5d0fc1846a771f4298314728f72be23f9,0febf3146b884fdf332b4ad1cd47dcad4b688be8707be22ea1e5c3d840bba2e8,acf4dc0d3313c1e5,79,184,RGB
data/raw/train_raw/02314_2e0c4bff-703_M3_A2__4_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (4).jpg,2e0c4bff-703f-4351-be68-a23a44692957,9a67bf6fde07d0a32b4cc98b47d6d85be44d3c801bcafe5d6cba6d7ccadcdc90,dbba48e1850429390db05873bda3b9faf35fa0a80de9acca4c25ede3c19b915c,8ee6e2b665c99286,141,276,RGB
data/raw/train_raw/02315_6b28eb90-231_M3_A2__5_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (5).jpg,6b28eb90-2310-42bf-9829-d53e99de3827,0575dc7ad60ebfc87e6cd90633ec77b8290a1d04c2089bc4592535c70d0c5f05,1823fd4685e3fd49c4a1fbe12766b7ba5e4fef69fbc6e0425fc8bda7225efafc,8cccc6b565cb92a6,139,272,RGB
data/raw/train_raw/02316_4bc1a32a-02a_M3_A2__6_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (6).jpg,4bc1a32a-02ad-4973-8510-bfc2a64fe436,782f97209a0aa3ea27931655c3fce4c10f2eab9a88513d9312e38338ac9f04dd,2ae5e21516662d21945a42e45459e8e36b4a0cfb45c8a71741d18bbe7db5d566,9dcdc8376540de94,138,256,RGB
data/raw/train_raw/02317_f0dac14b-023_M3_A2__7_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (7).jpg,f0dac14b-0236-47a8-b51c-8a58f89b2000,88048aa0b07532cb6d20bdb94a45f8b4cc602ea9c5cdb098e2c2fd7aff73caca,b9d792eb3a726ef4e298a977dba1701f63e3a03da1cf6847912fdb96edaf432f,fdcd0c744d99d0d0,163,244,RGB
data/raw/train_raw/02318_c65496bf-c01_M3_A2__8_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (8).jpg,c65496bf-c011-4c40-81dc-166115032367,51ffb96be234141b87beba460b918a0e539bfcd76feec59fbf201879f4f070c8,d38560fabd0a18fa7d5aa0be5b736b716c7ffb73a6181706c07f5e1ce3fb9d09,f7e3c287852f2c28,129,147,RGB
data/raw/train_raw/02319_70969459-766_M3_A2__9_.jpg,train,M3,ears,A,2,obviously_present,pain,M3_A2 (9).jpg,70969459-7667-4ab4-a232-4bf1e6b02359,75689e00c59216c423f57947ad30d541bccbfae0e1b22b9b14d37908d8550adb,56c0ac3a6a13c8c6d9a76d1b98a1fe873d4d30089bc77a253bab9ba34eab1561,f2e3c39625b4bc90,139,146,RGB
data/raw/train_raw/02320_d6e7fdfc-068_M3_B0__1_.jpg,train,M3,eyes,B,0,not_present,no_pain,M3_B0 (1).jpg,d6e7fdfc-0685-4df7-a8de-e96a814c4566,4d22e9227ee65b2d97d0ecf2847e78ff94d51ea4ddfb4840de4e52fd5552e4d3,35241a442b1b0e482830400d45e27f901aced7877c5d7e2753b7180fa09e1946,c7782ea62633998e,120,134,RGB
data/raw/train_raw/02321_51de2839-768_M3_B0__10_.jpg,train,M3,eyes,B,0,not_present,no_pain,M3_B0 (10).jpg,51de2839-768c-4bb2-85f6-a18f57886548,4d7159165f8c98d3e381e0384ffd71a0e604389020e8fdcc72106005debf5cf1,fc4e887bbbf70a9bd8800b06db3b1dd0469ceb0d55c4fb54dbabba8eaddf5969,95b70f8d8d993232,82,98,RGB
data/raw/train_raw/02322_dd456aa2-fb0_M3_B0__11_.jpg,train,M3,eyes,B,0,not_present,no_pain,M3_B0 (11).jpg,dd456aa2-fb0f-45c8-bc65-9887d7288876,b69d864cb42f2b2f21c7f4d72d000e95e75df8d72c609beb4242cf191de586ac,b94e50af1063b4e42e98133cbdfd8687c01cad20b09f00111f4da43719099041,d2244ddc137327cd,104,101,RGB
data/raw/train_raw/02323_9fc3d8ab-658_M3_B0__12_.jpg,train,M3,eyes,B,0,not_present,no_pain,M3_B0 (12).jpg,9fc3d8ab-6586-4b4a-acf4-56cd948139e0,c7a57c5bc6fd1cb2161ba11365d2a31ef0ef42ef79f5be38edc1cc30af127c12,44573997f8033385dd501f2251fa3ddb00fe58bfa8fdbcd0afc34e1f994c2aaf,d2245899373725dd,97,111,RGB
data/raw/train_raw/02324_04de0991-9d5_M3_B0__13_.jpg,train,M3,eyes,B,0,not_present,no_pain,M3_B0 (13).jpg,04de0991-9d50-449e-bf9f-e0fe35dba6de,064aca9f8ab5b9434e09e4b09ad7a962730cf31888dd4a2a6e109c07e952c292,2f737212dd7f2a12ec235e7517844b4b515d8ec81f0b86e4a67c962c42f7b037,85625b9a8d6666b3,90,106,RGB
data/raw/train_raw/02325_4fe07301-287_M3_B0__14_.jpg,train,M3,eyes,B,0,not_present,no_pain,M3_B0 (14).jpg,4fe07301-287e-4d7d-8967-ed5eb7ed47c0,d6861fbc02160964780fbd86f49b1cad83af5f884511340f4d4f99a83f65dc79,25004f16e98e7d54f55b97394751e39e2afcb7aa6cbd89ad0c3daed59ab45e80,87793966266399cc,144,176,RGB
data/raw/train_raw/02326_5cd86ce1-4ee_M3_B0__15_.jpg,train,M3,eyes,B,0,not_present,no_pain,M3_B0 (15).jpg,5cd86ce1-4eea-4cb8-86a8-9a6b90871ff1,0039c9b172fc4f9663c1049f3b26b60ca60b42cc1c230eba708c80755822a183,c8afb32f44c5f4678fb2080d299b6b09565871ec8326397075a0b34cf676ba3c,c5780fa63673d88c,112,148,RGB
data/raw/train_raw/02327_d70f6948-216_M3_B0__2_.jpg,train,M3,eyes,B,0,not_present,no_pain,M3_B0 (2).jpg,d70f6948-2163-4825-b9ca-cd8a3536ed9e,346c92d87d188f3c9727b62275e4d9a41b3c74a938bca73fef855be07d20d190,1601a6ce36dd97c1f8d7751047080c0d6ae43a1dc1c0754e8cc8de1bebd82db4,d225599b36268dd9,131,138,RGB
data/raw/train_raw/02328_7a060c31-965_M3_B0__3_.jpg,train,M3,eyes,B,0,not_present,no_pain,M3_B0 (3).jpg,7a060c31-9652-43cc-b8b1-da48ca45b0bd,a8cf687f60aa9e5573960f9c22f8995285d68acbc051b38273cba2195f933462,65b67f77ab515b0d2713d484f63a19a32b96554b0aac417ea5d017efb1437824,d83666a731383e4e,115,149,RGB
data/raw/train_raw/02329_78d68329-d7e_M3_B0__4_.jpg,train,M3,eyes,B,0,not_present,no_pain,M3_B0 (4).jpg,78d68329-d7e3-436f-a595-541d1c980bd0,c5646ebf71c030da295fe56156e094b1cb3d4e119dce4cbf2d26e99bf1b35e6c,a7d427756cc7e020bf60b4ceeaadda5b8810190d0543f30ef06ae8a1b5389d92,c6723a6b2d66b2a2,115,159,RGB
data/raw/train_raw/02330_78f96df5-0d7_M3_B0__5_.jpg,train,M3,eyes,B,0,not_present,no_pain,M3_B0 (5).jpg,78f96df5-0d77-4e4b-ba9f-872190f5bfd4,bb4ee19f528ebbb838507283e8a0daf92f7127c055f590820d05230cfbc78aa7,089840d78e6d0ac44c58fecb6e7ff06e9b0e9788938e521e2cf861b14368ec96,e07b0f2e27319966,85,138,RGB
data/raw/train_raw/02331_7c29e947-6c7_M3_B0__6_.jpg,train,M3,eyes,B,0,not_present,no_pain,M3_B0 (6).jpg,7c29e947-6c70-4b56-8cc9-66285dc18dde,65a5cb4c064858461db3e2abb9b2cc8c9ac90d15ecc1062c81bd5bf247e9eb77,4c71fa96b3091829c9eb6929ab4eece31030483d8fcd8dd134e817e14dda0aa3,f07a0f2fa63098dc,93,168,RGB
data/raw/train_raw/02332_3e2a5103-ce4_M3_B0__7_.jpg,train,M3,eyes,B,0,not_present,no_pain,M3_B0 (7).jpg,3e2a5103-ce40-42e0-9e9e-0a0d761bb296,4d4a2b4c42f7a150bc02e7f6f418194a85be94f920244cd6fc2f6d52783a0353,5bf4fbe8ba2ecbe8b57483b8af3c9386c8a8b5650c7d5ebbb9ec39bd88ff8b1e,c7721b192d6cb293,119,140,RGB
data/raw/train_raw/02333_3856996f-c8d_M3_B0__8_.jpg,train,M3,eyes,B,0,not_present,no_pain,M3_B0 (8).jpg,3856996f-c8de-4f23-91fc-cc6d11fc9d6d,e2aa037a82d88db8ac84647c645de0d88195aaeec16565c3664ebad2e099e15f,4e4eb3ffb425b553fbc4cc252a7ecee3b1c47a1311743720c73a430990b2d2d1,c7731a096d669369,110,176,RGB
data/raw/train_raw/02334_b9336ba7-956_M3_B0__9_.jpg,train,M3,eyes,B,0,not_present,no_pain,M3_B0 (9).jpg,b9336ba7-9567-418b-aff2-6a03c7d6e882,3d48b92a693e54e104bd2b23152930b3e4397f7559daa3e3789ff41565c96096,66492ba5ed9305b139a98166cc3881aec1129f8129134b8b3133bdecd74d2198,d03d4cc8333337cd,106,109,RGB
data/raw/train_raw/02335_ff4bb998-23f_M3_B1__1_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (1).jpg,ff4bb998-23f9-4b88-bc5d-1a9247e573e2,a7b0b5aef642ccaa6db58f077f773f3e8fa649196703e4eea16fcdfa2876dcae,632ea4cb6b85dca506dccc9a3b30870e340c7e7b902937f623b84961afd7618b,81683ba6e399d96c,123,232,RGB
data/raw/train_raw/02336_aae6beed-131_M3_B1__10_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (10).jpg,aae6beed-1315-417b-8b73-8678c9e05436,f936edef5224a06342d9cbc1904c19a521c3bcfbc84bc53e498ff5409146cccd,fae11d3409557028597e3311b9453e1db4e86da17e55bb0093de32346c7cde55,903c4ff4373065ce,77,102,RGB
data/raw/train_raw/02337_c1175664-a35_M3_B1__11_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (11).jpg,c1175664-a35e-4d71-9c6a-4aa047a27d12,95077fe36547e7b674b6b0396f33a634e01f5e367e9c6ca200014520209ae82d,3066029ee8551025803d433c91476f63c20929f2915e9f12d3d093a9de5e625c,d01e67ca333336c6,82,124,RGB
data/raw/train_raw/02338_b867db1b-026_M3_B1__12_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (12).jpg,b867db1b-0260-4da6-95a1-626868217332,fc371c9b21eea244531006948fb878b51f1b5fe3fb305bf2805b2119db25d0b4,f997a9081d497005d044ea6c4dfe8dc249a9627a74abca7189e65f5ced23ab2c,85791d26669bc966,121,153,RGB
data/raw/train_raw/02339_b4e97db6-931_M3_B1__13_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (13).jpg,b4e97db6-9319-4890-825a-c73b52b024ee,2372d2ef75a9d94748cfe96734acb0a135a233ad6906b25c3e59da4aee729ce4,a3b6c87567b30d58fa28356d7bb476ebc13eb84ddf6fae1d36f04cf1179da752,b03a0a937667669d,79,111,RGB
data/raw/train_raw/02340_67ca4355-e63_M3_B1__14_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (14).jpg,67ca4355-e633-4608-821b-06faf06de465,cfde3680aeff4428c1c04e48ce28c228c71b8c62f386dfcefdd0f8c0aaeec078,71909bed660eed59fb86bcc62a66f5675caa336d6673d497a76c58eeac0dfbca,d43d4be467348d8c,88,136,RGB
data/raw/train_raw/02341_78faa9c2-854_M3_B1__15_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (15).jpg,78faa9c2-8544-4839-9b8d-3d1501be47cc,0cb04561aaf94970f839619bd8963be140606236acdcf281650d51b9dfc4d8f6,6e94f9bc8d3ce63da436a6bd7f887c1517076a783fa32272c237e66dc84e80a4,d1350dbf2721cc4e,119,106,RGB
data/raw/train_raw/02342_4c96790b-ffa_M3_B1__16_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (16).jpg,4c96790b-ffa2-4f30-9e57-5bd0d0b77224,97ce5d4e43d8bcbd8132d346751f5c2412131f59a79499facfdd0e2f84ef31fa,2f141b93993aa6819aa4d26fcbfb93a6d6923205688fcbc5c51b2d4bf36d37e1,d43c4b927e33338c,82,97,RGB
data/raw/train_raw/02343_34695ff0-c95_M3_B1__17_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (17).jpg,34695ff0-c959-4bdf-b121-e3544ee1244a,bbeff49e51b33ebf57d4f2395b75ac19731284d72aa58fdfabb579d3eee29a11,ae6274e6098bc546e57f738b0be22baaf51db2e2281d0d61d1423bfd6f764409,85685cb6373339cc,74,122,RGB
data/raw/train_raw/02344_ddd5f654-dcc_M3_B1__18_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (18).jpg,ddd5f654-dcc0-42be-a4bf-694c8ed03359,08db9b72dc8a7b2213639b34b07adc9a523a9f76d16fb40e43760e9f0f5d39fe,d08f8d6eb493cf84c00d250b9713c87d726d4f1d4de69bfc71e99838fe4fc39e,876339a62626db99,136,210,RGB
data/raw/train_raw/02345_2540ca33-5d4_M3_B1__2_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (2).jpg,2540ca33-5d4d-4048-acd6-156f290fa238,d7d27b91007973942abc2bf2d9be7e7c98e0aaf149c413d5c82ce54a3ce8ae76,24f2d886cf8d9a71ffbfd3c791208593d0f0d01543e2db2f788e574e150744ad,dd246fa731384ec2,98,160,RGB
data/raw/train_raw/02346_c119acde-0cd_M3_B1__3_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (3).jpg,c119acde-0cde-4a9a-85cc-98c24b7e1bd3,89253f819f18fa79d04eb6daf4e8be95ff426ab0e36e69515e0abe9b429d52d2,9977785f76a678c45b007cbbb5c57c3448b0c1e72ef18ae6b0b110fa4da825b4,85693eab2cae26b2,92,181,RGB
data/raw/train_raw/02347_3905f8a7-48a_M3_B1__4_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (4).jpg,3905f8a7-48a7-4076-9819-a24effafc814,b8796974536a537fff90a99fbfe9a94ad26acef25bc6b24b35ed81d9476c3a5b,6074ea08d0e714da64e400e5003b1da38c358439a8b223b376099c25736fa12d,8a6a2aaa6b694d75,96,197,RGB
data/raw/train_raw/02348_3717c55c-872_M3_B1__5_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (5).jpg,3717c55c-8724-4801-b4e7-5b05b8ae42b6,3fa8f3c9ac78732ebe86149b78c04af9e333743549788a41b0d48185217a0f79,ff468f74db74ecdcbbbbeba1b2a34acb768c8e4fe3b7e2452feb9cd4dc66bd00,85613da9bd9cad24,82,151,RGB
data/raw/train_raw/02349_69aec70a-6d2_M3_B1__6_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (6).jpg,69aec70a-6d21-4979-9913-1a30586e2900,5f23508788e309065ab7baa707fc75b49c40409fc0764abdd4a8c6d814499b22,d3b5afba9e26414471e355c1877ef9b95c7d4fe29e8289bb328159d704590393,aa2a29abad296da6,95,166,RGB
data/raw/train_raw/02350_dc30fd31-d27_M3_B1__7_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (7).jpg,dc30fd31-d27a-4e46-a34d-abc5080e0220,47c98731b082f2b06f2db6df798e56ddd15536c68ad961231a302bf9838db83b,59f06ab192966a8c0e6cd2f8f8c5b4f10d4562a7c8b5d1b9ddff795ce863b94e,c4780bc9e76532d9,127,183,RGB
data/raw/train_raw/02351_c872ff4e-c8b_M3_B1__8_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (8).jpg,c872ff4e-c8b0-473d-a19d-34b7b474b9e3,f659cf4bdcf4fc5ae723f6abf00a9176c86f372690d3ef9ff8486c8b14a47c0e,c7165782fa17fc1690b8e22aedc2337b0db5742b67e2a5e701a6b885ea770332,ad29a9ababa92c2a,82,122,RGB
data/raw/train_raw/02352_20cc8f77-6dd_M3_B1__9_.jpg,train,M3,eyes,B,1,moderately_present,pain,M3_B1 (9).jpg,20cc8f77-6dd9-4888-b7e5-4d937ee39e44,1ae2149d0ae4e622eb7a9c6206c3cd7b65d91d11ea287d705f7e5666552d0483,af2cf11d28df19f10a00c254d3a9f6be25898b32234a9f0b72336279e5d9d93b,f17a094c8f673398,108,148,RGB
data/raw/train_raw/02353_c71f891a-25f_M3_B2__1_.jpg,train,M3,eyes,B,2,obviously_present,pain,M3_B2 (1).jpg,c71f891a-25f5-476f-9b41-23232f40d01a,9b71b4224547edc973dc9210520fe8a3a4ff42c668ad0be27d697a3b781a9809,c711e53902c7e5fdc09fe00b0b6d18d113f308662a3224da68d15b687b46b882,80683f26733bdc66,121,167,RGB
data/raw/train_raw/02354_29a61209-f6a_M3_B2__10_.jpg,train,M3,eyes,B,2,obviously_present,pain,M3_B2 (10).jpg,29a61209-f6aa-40d0-beb3-eabbe2bf75a7,c429b112c5f66d52ff7eb0301ff1504d8284c9fbe6be856fafd06ba847c8d665,bf9ccb5c61c5064ef1576eb6afe3b4929979e6d2b8f51e486e6cf80d264fe466,9d4e367223696d2c,103,129,RGB
data/raw/train_raw/02355_fc8080fa-4f9_M3_B2__11_.jpg,train,M3,eyes,B,2,obviously_present,pain,M3_B2 (11).jpg,fc8080fa-4f9e-41a0-8dd8-51d7622534bb,a636ee290d85e45ff04976ff0694cf27e6336c609cdeb9ebce0e14d5f38be6f9,816cd09e1697c62c51a4b0a53310af79e9391a33ecadf223ac36aa74244da5c8,c56a1b393d2466b3,69,141,RGB
data/raw/train_raw/02356_1f3af4d2-09e_M3_B2__12_.jpg,train,M3,eyes,B,2,obviously_present,pain,M3_B2 (12).jpg,1f3af4d2-09ef-4958-9197-3209788c88f2,3636327544504c3c9ae7a2fedd710a8311504fe3860df2f168f4cc76a00d20a8,aecc45159550ea7560d2ea63f27fb503beeb03feaa6c111ae680dafe0d531ab9,c76a3f292d2472c3,74,136,RGB
data/raw/train_raw/02357_65e3407d-5bd_M3_B2__13_.jpg,train,M3,eyes,B,2,obviously_present,pain,M3_B2 (13).jpg,65e3407d-5bd3-4310-9379-a7f9feb369f8,650b01639ceb29c54a73ad153d8c6818712e0ef75ed78d975361bdc50c1a978c,5d85d973b96788099dadb8e62f5d2e20a17fbcb0766912c262d487791ea2e2d6,debf0a50207707dc,76,118,RGB
data/raw/train_raw/02358_4374c3ca-15a_M3_B2__14_.jpg,train,M3,eyes,B,2,obviously_present,pain,M3_B2 (14).jpg,4374c3ca-15a1-43e7-9d9d-bda8598bfa85,22306d669bc360dd55ce233a63b63c9206cdc95aef3e19d4da96bf9905eb1497,9642b301d8698e765783441a3b73c4605b90daacf9ad00aa1cf5552e831aad6e,aaacb58c6c4e929b,77,118,RGB
data/raw/train_raw/02359_74fb7278-3c4_M3_B2__15_.jpg,train,M3,eyes,B,2,obviously_present,pain,M3_B2 (15).jpg,74fb7278-3c46-46e4-8d3e-3a551a06feef,04d3c9b87c3c7a88d61aedf7bac265e4eff55254122947025ae139964e6f1e8d,add03207a33d980990100a24e863513e6702f07b8de0ded40aeb22f699b055aa,d3113ecf327426cc,106,120,RGB
data/raw/train_raw/02360_0bc0d463-d03_M3_B2__16_.jpg,train,M3,eyes,B,2,obviously_present,pain,M3_B2 (16).jpg,0bc0d463-d034-46e1-892c-6031757978a2,c09ddc5c33ec4f59bef28831bb337a922bebbca691cbe797218d4a5d7a30c6e8,dcc0b7d15be625db1694cb70fb29ace09c65586cfb8c7369dcb3dfac17511379,91394cc765999b9a,82,122,RGB
data/raw/train_raw/02361_bb0cfe16-f48_M3_B2__17_.jpg,train,M3,eyes,B,2,obviously_present,pain,M3_B2 (17).jpg,bb0cfe16-f486-4397-8327-816324cc6322,51d227256dc225d1703c3be9f486f0c09796915c95da4c660f9b3b9f2fa6c305,ae92f821799679275f35092a24580b064f3ce30e45e832a3804909b810b1fefb,941d6ef2348dcc99,85,118,RGB
data/raw/train_raw/02362_f7903bdd-9b2_M3_B2__18_.jpg,train,M3,eyes,B,2,obviously_present,pain,M3_B2 (18).jpg,f7903bdd-9b2f-4195-b07c-409e48e32d05,3f62f12bbe8186659643c1c321c71eac2094267264c7345e0ec0309efec8443f,7be0862cc2dccb4427e9a3672f2fb48df875b58cee1e3f5a1f85624af4111ffa,913c4e64659d99b3,83,103,RGB
data/raw/train_raw/02363_28e16f4b-a98_M3_B2__19_.jpg,train,M3,eyes,B,2,obviously_present,pain,M3_B2 (19).jpg,28e16f4b-a987-4c87-8582-3c27d3487c81,ddb81890b5659608334563932d0b696f0154a2b94083e14bfc14fdbd5797ba35,4e11988c5b4f3bc290bd2ba47e0fffe24db6824d06031e29428ee48dcdf8b836,d81e67f336848c99,93,121,RGB
data/raw/train_raw/02364_6cee028e-b9b_M3_B2__2_.jpg,train,M3,eyes,B,2,obviously_present,pain,M3_B2 (2).jpg,6cee028e-b9bc-4a0e-b8bf-a4f577df5ab8,6db604b87fc5b0aa5db0eb42938f9435c4bbe25f05fa29ad546738f62a19e7bc,ef1ccee54def199edb595f3f39111f76b9d3300777e65756b261432883316ac1,e06e2eb323398cae,99,160,RGB
data/raw/train_raw/02365_7626e5c3-245_M3_B2__20_.jpg,train,M3,eyes,B,2,obviously_present,pain,M3_B2 (20).jpg,7626e5c3-245d-4aac-94d6-c3e9d942ff8c,8a47427148d3dc30d8fe4a3f66ec1dfb38fffe77a6eba85a43e786c5021a680b,956225ed04816e6dfc6893e827def3e1afbdc2462b4e7fbea386076946cf5c24,91317ec66427ccd9,98,112,RGB
data/raw/train_raw/02366_e2f1d4e2-0fe_M3_B2__21_.jpg,train,M3,eyes,B,2,obviously_present,pain,M3_B2 (21).jpg,e2f1d4e2-0fe2-4a25-9744-234d0408727d,d55f98abbc9859d79ad19b4942da7118fc3d63c4873f09628b46f5c6e8cf7d5a,01f53e7c1aedfdb3e3c7d6af8b60e9300417ac6c1ffdec3e66e6c7810ba61bd9,913f67f23320e4cc,93,115,RGB
data/raw/train_raw/02367_49adf7d5-b25_M3_B2__22_.jpg,train,M3,eyes,B,2,obviously_present,pain,M3_B2 (22).jpg,49adf7d5-b251-410a-95fb-40f3d0be9fa1,8c0e2844af2485bd8da68ecc1924d4cedb952bbda630d121a717ae204d933678,1299a626dfba403fd15f326e7fa9b2093557aa1b4d9bf52af19be2578f47d9a3,857918ac2666bbd9,118,162,RGB
